team,position,base_salary,total_comp,fetch_name,followers,username,full_name,profile_pic_url,is_verified,is_private,id,name
CHI,F,1700000,1906333,Nemanja Nikolic,60283,niko_nemanja,Nikolic Nemanja,https://scontent-lga3-1.cdninstagram.com/vp/d3828239c1724cf187740dc873b3ec95/5B59D162/t51.2885-19/s150x150/30086931_978231892346357_583488602994900992_n.jpg,true,false,1997447524,Nemanja Nikolic
Nemanja Nikolic,60283,,,Nikolic Nemanja,,https://scontent-lga3-1.cdninstagram.com/vp/d3828239c1724cf187740dc873b3ec95/5B59D162/t51.2885-19/s150x150/30086931_978231892346357_583488602994900992_n.jpg,,,,,,,,,,,,
VAN,F,1400000,1800000,Fredy Montero,83761,iamfredymontero,Fredy Montero,https://scontent-lga3-1.cdninstagram.com/vp/73813ab9e778be1a04495d12577b0911/5B5BB0CD/t51.2885-19/s150x150/26224595_393602831052605_2922670527044648960_n.jpg,true,false,1814114445,Fredy Montero
Fredy Montero,83761,,,Fredy Montero,,https://scontent-lga3-1.cdninstagram.com/vp/73813ab9e778be1a04495d12577b0911/5B5BB0CD/t51.2885-19/s150x150/26224595_393602831052605_2922670527044648960_n.jpg,,,,,,,,,,,,
SEA,M,1371429,1743429,Nicolas Lodeiro,182319,nicolaslodeiro,Nicolas Lodeiro,https://scontent-lga3-1.cdninstagram.com/vp/192a4d06060598caf13c0938721f9256/5B5D6C08/t51.2885-19/s150x150/21985005_148451665761873_3670620785082368_n.jpg,true,false,4478296628,Nicolas Lodeiro
Nicolas Lodeiro,182319,,,Nicolas Lodeiro,,https://scontent-lga3-1.cdninstagram.com/vp/192a4d06060598caf13c0938721f9256/5B5D6C08/t51.2885-19/s150x150/21985005_148451665761873_3670620785082368_n.jpg,,,,,,,,,,,,
POR,F,1190004,1736254,Fanendo Adi,10206,fanendoadi90,Fanendo,https://scontent-lga3-1.cdninstagram.com/vp/9b8b81d5e08035cbc8470cbe5169773d/5B996748/t51.2885-19/s150x150/12328078_1159570840729474_2111872303_a.jpg,true,false,257261756,Fanendo Adi
Fanendo Adi,10206,,,Fanendo,,https://scontent-lga3-1.cdninstagram.com/vp/9b8b81d5e08035cbc8470cbe5169773d/5B996748/t51.2885-19/s150x150/12328078_1159570840729474_2111872303_a.jpg,,,,,,,,,,,,
COL,F,1575000,1668750,Shkelzen Gashi,229280,s_gashi,Shkelzen Gashi 🇺🇸,https://scontent-lga3-1.cdninstagram.com/vp/0edfe2844643108ecab31c3e77ffed9f/5B9870FF/t51.2885-19/s150x150/21909486_1739443866358562_858898561897594880_n.jpg,true,false,637468037,Shkelzen Gashi
Shkelzen Gashi,229280,,,Shkelzen Gashi 🇺🇸,,https://scontent-lga3-1.cdninstagram.com/vp/0edfe2844643108ecab31c3e77ffed9f/5B9870FF/t51.2885-19/s150x150/21909486_1739443866358562_858898561897594880_n.jpg,,,,,,,,,,,,
NYRB,F,1500000,1635000,Bradley Wright-Phillips,28453,bdubyas_view,Bradley Wright Phillips,https://scontent-lga3-1.cdninstagram.com/vp/bdf900fdf1e641edae22e199529ca44e/5B9AB59F/t51.2885-19/s150x150/29715354_228309154419296_2400819845823201280_n.jpg,true,false,327264120,Bradley Wright-Phillips
Bradley Wright-Phillips,28453,,,Bradley Wright Phillips,,https://scontent-lga3-1.cdninstagram.com/vp/bdf900fdf1e641edae22e199529ca44e/5B9AB59F/t51.2885-19/s150x150/29715354_228309154419296_2400819845823201280_n.jpg,,,,,,,,,,,,
PHI,M,1131000,1197250,Alejandro Bedoya,68965,alebedoya,Alejandro Bedoya 🇨🇴🇺🇸,https://scontent-lga3-1.cdninstagram.com/vp/332dd103cf119c865401d3642a5765b3/5B676B1D/t51.2885-19/11849092_741221652649478_38402153_a.jpg,true,false,12346630,Alejandro Bedoya
Alejandro Bedoya,68965,,,Alejandro Bedoya 🇨🇴🇺🇸,,https://scontent-lga3-1.cdninstagram.com/vp/332dd103cf119c865401d3642a5765b3/5B676B1D/t51.2885-19/11849092_741221652649478_38402153_a.jpg,,,,,,,,,,,,
SEA,M,1100000,1141667,Osvaldo Alonso,20316,ozziealonso,Osvaldo Alonso,https://scontent-lga3-1.cdninstagram.com/vp/8a5742adf7c270e47ed4a7448acbcc39/5B5FC0B4/t51.2885-19/s150x150/21296770_309196636215466_9217777236361347072_a.jpg,true,false,1364845968,Osvaldo Alonso
Osvaldo Alonso,20316,,,Osvaldo Alonso,,https://scontent-lga3-1.cdninstagram.com/vp/8a5742adf7c270e47ed4a7448acbcc39/5B5FC0B4/t51.2885-19/s150x150/21296770_309196636215466_9217777236361347072_a.jpg,,,,,,,,,,,,
POR,M,1000008,1075008,Sebastian Blanco,160,sebastian._.blanco,Sebastian Blanco 👽👻,https://scontent-lga3-1.cdninstagram.com/vp/2abee772826f839673ec1121ebf711be/5B6F4B83/t51.2885-19/s150x150/30601781_154012655435837_3958923802015956992_n.jpg,false,true,1678028309,Sebastian Blanco
Sebastian Blanco,160,,,Sebastian Blanco 👽👻,,https://scontent-lga3-1.cdninstagram.com/vp/2abee772826f839673ec1121ebf711be/5B6F4B83/t51.2885-19/s150x150/30601781_154012655435837_3958923802015956992_n.jpg,,,,,,,,,,,,
CLB,M,1050000,1050000,Federico Higuain,14,ricohiguain2b66,Federico Higuain,https://scontent-lga3-1.cdninstagram.com/vp/19a4f0cdc3cb8f7cfeb7ace7dd79288f/5B771262/t51.2885-19/10899282_769744449772295_1823774310_a.jpg,false,false,1658881748,Federico Higuain
Federico Higuain,14,,,Federico Higuain,,https://scontent-lga3-1.cdninstagram.com/vp/19a4f0cdc3cb8f7cfeb7ace7dd79288f/5B771262/t51.2885-19/10899282_769744449772295_1823774310_a.jpg,,,,,,,,,,,,
COL,F,1000000,1045000,Kevin Doyle,7173,kevindoylefit,Kevin Doyle,https://scontent-lga3-1.cdninstagram.com/vp/bdc2de620c644b12d3bff618cdda95df/5B59B6AF/t51.2885-19/s150x150/28766536_359944724506123_4631920876374196224_n.jpg,false,false,178795295,Kevin Doyle
Kevin Doyle,7173,,,Kevin Doyle,,https://scontent-lga3-1.cdninstagram.com/vp/bdc2de620c644b12d3bff618cdda95df/5B59B6AF/t51.2885-19/s150x150/28766536_359944724506123_4631920876374196224_n.jpg,,,,,,,,,,,,
ATL,F,924000,1041310,Josef Martinez,233031,josefmartinez17,Josef Martinez,https://scontent-lga3-1.cdninstagram.com/vp/af52c0ca6bb6f4f066598018a03fe3c3/5B6D9EEE/t51.2885-19/s150x150/27879134_152083965481106_9196857868001738752_n.jpg,true,false,199033976,Josef Martinez
Josef Martinez,233031,,,Josef Martinez,,https://scontent-lga3-1.cdninstagram.com/vp/af52c0ca6bb6f4f066598018a03fe3c3/5B6D9EEE/t51.2885-19/s150x150/27879134_152083965481106_9196857868001738752_n.jpg,,,,,,,,,,,,
POR,F,790000,1010000,Lucas Melano,46858,lucasmelano,Lucas Melano.,https://scontent-lga3-1.cdninstagram.com/vp/344c7140c2393c5ec0202dfc152fe8d1/5B6A1EED/t51.2885-19/s150x150/20634937_123853474907664_4487857021747462144_a.jpg,true,false,586958799,Lucas Melano
Lucas Melano,46858,,,Lucas Melano.,,https://scontent-lga3-1.cdninstagram.com/vp/344c7140c2393c5ec0202dfc152fe8d1/5B6A1EED/t51.2885-19/s150x150/20634937_123853474907664_4487857021747462144_a.jpg,,,,,,,,,,,,
NE,M,840000,890542,Xavier Kouassi,187,xavier.kouassi,Xavier Kouassi,https://scontent-lga3-1.cdninstagram.com/vp/26ef8753dc269d44359cff48769a9cea/5B558E82/t51.2885-19/s150x150/21984601_1986826864932100_5767418531884826624_n.jpg,false,false,5869238323,Xavier Kouassi
Xavier Kouassi,187,,,Xavier Kouassi,,https://scontent-lga3-1.cdninstagram.com/vp/26ef8753dc269d44359cff48769a9cea/5B558E82/t51.2885-19/s150x150/21984601_1986826864932100_5767418531884826624_n.jpg,,,,,,,,,,,,
VAN,M,725000,885500,Matias Laba,3516,matiaslaba,Maati,https://scontent-lga3-1.cdninstagram.com/vp/f09365954d648ba17fb09070b856aec8/5B57D366/t51.2885-19/s150x150/20838365_1390417984406082_2937258808667275264_a.jpg,true,false,488892354,Matias Laba
Matias Laba,3516,,,Maati,,https://scontent-lga3-1.cdninstagram.com/vp/f09365954d648ba17fb09070b856aec8/5B57D366/t51.2885-19/s150x150/20838365_1390417984406082_2937258808667275264_a.jpg,,,,,,,,,,,,
RSL,M,825000,882813,Albert Rusnak,20875,albertrusnak11,Albert Rusnak,https://scontent-lga3-1.cdninstagram.com/vp/aa145d421b9e27374fc8eb1a09312b60/5B9AE770/t51.2885-19/s150x150/22071247_727312460785733_7635065956535894016_n.jpg,true,false,220145713,Albert Rusnak
Albert Rusnak,20875,,,Albert Rusnak,,https://scontent-lga3-1.cdninstagram.com/vp/aa145d421b9e27374fc8eb1a09312b60/5B9AE770/t51.2885-19/s150x150/22071247_727312460785733_7635065956535894016_n.jpg,,,,,,,,,,,,
DAL,M,784000,880890,Mauro Diaz,19051,maurodiaz29,Mauro Diaz ⚽,https://scontent-lga3-1.cdninstagram.com/vp/d7c1011686a425369486fa72ad363c2e/5B7895B1/t51.2885-19/s150x150/29401482_285827701953200_2206432190101716992_n.jpg,true,false,502089893,Mauro Diaz
Mauro Diaz,19051,,,Mauro Diaz ⚽,,https://scontent-lga3-1.cdninstagram.com/vp/d7c1011686a425369486fa72ad363c2e/5B7895B1/t51.2885-19/s150x150/29401482_285827701953200_2206432190101716992_n.jpg,,,,,,,,,,,,
KC,M,850000,850000,Roger Espinoza,39435,luckylefty_27,Roger Espinoza Ramirez,https://scontent-lga3-1.cdninstagram.com/vp/0be92241437c2067cafc44af5c22c3ca/5B6614AB/t51.2885-19/s150x150/13126766_1611279905852139_2120579332_a.jpg,true,false,225982409,Roger Espinoza
Roger Espinoza,39435,,,Roger Espinoza Ramirez,,https://scontent-lga3-1.cdninstagram.com/vp/0be92241437c2067cafc44af5c22c3ca/5B6614AB/t51.2885-19/s150x150/13126766_1611279905852139_2120579332_a.jpg,,,,,,,,,,,,
ORL,M,800000,850000,Antonio Nocerino,213650,antonocerino,Antonio Nocerino 23,https://scontent-lga3-1.cdninstagram.com/vp/862a5447298152e6ed922854769ddbab/5B645D8F/t51.2885-19/s150x150/29403397_830576187130428_3453758862581039104_n.jpg,true,false,207305345,Antonio Nocerino
Antonio Nocerino,213650,,,Antonio Nocerino 23,,https://scontent-lga3-1.cdninstagram.com/vp/862a5447298152e6ed922854769ddbab/5B645D8F/t51.2885-19/s150x150/29403397_830576187130428_3453758862581039104_n.jpg,,,,,,,,,,,,
CLB,D,750000,844000,Jonathan Mensah,86916,jomens25,J o n a t h a n   M e n s a h,https://scontent-lga3-1.cdninstagram.com/vp/ce7b67199d7be910b217fc559c494304/5B667CC5/t51.2885-19/s150x150/28428607_319951948409131_213658933460467712_n.jpg,true,false,570195006,Jonathan Mensah
Jonathan Mensah,86916,,,J o n a t h a n   M e n s a h,,https://scontent-lga3-1.cdninstagram.com/vp/ce7b67199d7be910b217fc559c494304/5B667CC5/t51.2885-19/s150x150/28428607_319951948409131_213658933460467712_n.jpg,,,,,,,,,,,,
RSL,M,750000,825000,Kyle Beckerman,69689,kylebeckerman,Kyle,https://scontent-lga3-1.cdninstagram.com/vp/86ff4144460be5e8810f8bfa040c4774/5B6D213E/t51.2885-19/11261288_1455711681403499_2023911741_a.jpg,true,false,14144164,Kyle Beckerman
Kyle Beckerman,69689,,,Kyle,,https://scontent-lga3-1.cdninstagram.com/vp/86ff4144460be5e8810f8bfa040c4774/5B6D213E/t51.2885-19/11261288_1455711681403499_2023911741_a.jpg,,,,,,,,,,,,
CHI,F-M,750000,820938,David Accam,24341,daccam11,King David Accam,https://scontent-lga3-1.cdninstagram.com/vp/ca85adf97e91cf71a4de2c920ab46062/5B6E16E8/t51.2885-19/s150x150/10616870_490499594491908_189882605_a.jpg,true,false,509147278,David Accam
David Accam,24341,,,King David Accam,,https://scontent-lga3-1.cdninstagram.com/vp/ca85adf97e91cf71a4de2c920ab46062/5B6E16E8/t51.2885-19/s150x150/10616870_490499594491908_189882605_a.jpg,,,,,,,,,,,,
PHI,M,750000,818750,Maurice Edu,35598,mauriceedu,Maurice Edu,https://scontent-lga3-1.cdninstagram.com/vp/e279502156941bdf39979b418d870ba2/5B780D4C/t51.2885-19/s150x150/21689275_118432822156818_4157533711237120000_n.jpg,true,false,42147791,Maurice Edu
Maurice Edu,35598,,,Maurice Edu,,https://scontent-lga3-1.cdninstagram.com/vp/e279502156941bdf39979b418d870ba2/5B780D4C/t51.2885-19/s150x150/21689275_118432822156818_4157533711237120000_n.jpg,,,,,,,,,,,,
SJ,F,800000,800000,Chris Wondolowski,2459,chriswondo8,Chris Wondolowski,https://scontent-lga3-1.cdninstagram.com/vp/cb2229762022d7305b7ec97fd2a83575/5B561043/t51.2885-19/s150x150/26870116_149269409106565_2282203891468599296_n.jpg,true,false,7011366653,Chris Wondolowski
Chris Wondolowski,2459,,,Chris Wondolowski,,https://scontent-lga3-1.cdninstagram.com/vp/cb2229762022d7305b7ec97fd2a83575/5B561043/t51.2885-19/s150x150/26870116_149269409106565_2282203891468599296_n.jpg,,,,,,,,,,,,
NE,F,800000,800000,Kei Kamara,30447,2k3,Kei Kamara 🇸🇱🇺🇸⚽️,https://scontent-lga3-1.cdninstagram.com/vp/0544b86e462071076b77371f6d26f3ea/5B6837A1/t51.2885-19/s150x150/26184779_1403046229823396_1484720235167612928_n.jpg,true,false,20495129,Kei Kamara
Kei Kamara,30447,,,Kei Kamara 🇸🇱🇺🇸⚽️,,https://scontent-lga3-1.cdninstagram.com/vp/0544b86e462071076b77371f6d26f3ea/5B6837A1/t51.2885-19/s150x150/26184779_1403046229823396_1484720235167612928_n.jpg,,,,,,,,,,,,
SJ,M,800000,800000,Simon Dawkins,16,dawkins_simon,simon Dawkins,https://scontent-lga3-1.cdninstagram.com/vp/b19367c67f24b73de843b439f08282c9/5B6284BC/t51.2885-19/14533595_201312916967787_82787423070715904_a.jpg,false,false,4024707596,Simon Dawkins
Simon Dawkins,16,,,simon Dawkins,,https://scontent-lga3-1.cdninstagram.com/vp/b19367c67f24b73de843b439f08282c9/5B6284BC/t51.2885-19/14533595_201312916967787_82787423070715904_a.jpg,,,,,,,,,,,,
NYRB,M,650000,787500,Sacha Kljestan,24081,sachakljestan,Sacha Kljestan,https://scontent-lga3-1.cdninstagram.com/vp/30d2b43fd3c437dcc0756661dddbde42/5B6489F8/t51.2885-19/s150x150/30078465_184472152182132_2270571505123328000_n.jpg,true,false,271247095,Sacha Kljestan
Sacha Kljestan,24081,,,Sacha Kljestan,,https://scontent-lga3-1.cdninstagram.com/vp/30d2b43fd3c437dcc0756661dddbde42/5B6489F8/t51.2885-19/s150x150/30078465_184472152182132_2270571505123328000_n.jpg,,,,,,,,,,,,
ORL,F-M,725000,781250,Giles Barnes,9463,visuals_of_a_g,Giles Barnes,https://scontent-lga3-1.cdninstagram.com/vp/0322fbffbfc661d04a8a2809f7c21fa6/5B561D18/t51.2885-19/s150x150/28157051_211060436141110_6803055023782625280_n.jpg,true,false,3617140967,Giles Barnes
Giles Barnes,9463,,,Giles Barnes,,https://scontent-lga3-1.cdninstagram.com/vp/0322fbffbfc661d04a8a2809f7c21fa6/5B561D18/t51.2885-19/s150x150/28157051_211060436141110_6803055023782625280_n.jpg,,,,,,,,,,,,
DAL,M,630000,773500,Roland Lamah,6342,lamahofficial,Rolandlamah,https://scontent-lga3-1.cdninstagram.com/vp/cde414d151018bd4ebe38bbde1599278/5B6D128C/t51.2885-19/s150x150/20065658_501834403490491_4330860462246723584_a.jpg,true,false,309570251,Roland Lamah
Roland Lamah,6342,,,Rolandlamah,,https://scontent-lga3-1.cdninstagram.com/vp/cde414d151018bd4ebe38bbde1599278/5B6D128C/t51.2885-19/s150x150/20065658_501834403490491_4330860462246723584_a.jpg,,,,,,,,,,,,
NYCFC,M,772669,772669,Mix Diskerud,68251,mixdiskerud,Mix Diskerud,https://scontent-lga3-1.cdninstagram.com/vp/c6ea51d4a1806e347895bf0283e0cf27/5B772FD0/t51.2885-19/s150x150/12071079_1732886616944711_1833465286_a.jpg,true,false,543181237,Mix Diskerud
Mix Diskerud,68251,,,Mix Diskerud,,https://scontent-lga3-1.cdninstagram.com/vp/c6ea51d4a1806e347895bf0283e0cf27/5B772FD0/t51.2885-19/s150x150/12071079_1732886616944711_1833465286_a.jpg,,,,,,,,,,,,
ATL,F,663000,770750,Hector Villalba,1586,villalba9069,Hector Daniel Villalba,https://scontent-lga3-1.cdninstagram.com/vp/a56fe6f5ba81a928d0f0357eee8a2167/5B6B4512/t51.2885-19/s150x150/29416230_1000063060167831_4038580090848673792_n.jpg,false,false,3073450098,Hector Villalba
Hector Villalba,1586,,,Hector Daniel Villalba,,https://scontent-lga3-1.cdninstagram.com/vp/a56fe6f5ba81a928d0f0357eee8a2167/5B6B4512/t51.2885-19/s150x150/29416230_1000063060167831_4038580090848673792_n.jpg,,,,,,,,,,,,
KC,D,725000,758250,Matt Besler,48087,mattbesler,Matt Besler,https://scontent-lga3-1.cdninstagram.com/vp/aeb4d7bfcab183418c3dc9178d010ecd/5B5D4B04/t51.2885-19/s150x150/14701288_205246599915832_8460089359750660096_a.jpg,true,false,434869283,Matt Besler
Matt Besler,48087,,,Matt Besler,,https://scontent-lga3-1.cdninstagram.com/vp/aeb4d7bfcab183418c3dc9178d010ecd/5B5D4B04/t51.2885-19/s150x150/14701288_205246599915832_8460089359750660096_a.jpg,,,,,,,,,,,,
KC,M,725000,757102,Graham Zusi,51628,gzusi,Graham Zusi,https://scontent-lga3-1.cdninstagram.com/vp/6de828dcb95f76515789b31c18e860b9/5B59283E/t51.2885-19/s150x150/13257122_184560098607111_1063784280_a.jpg,true,false,13364834,Graham Zusi
Graham Zusi,51628,,,Graham Zusi,,https://scontent-lga3-1.cdninstagram.com/vp/6de828dcb95f76515789b31c18e860b9/5B59283E/t51.2885-19/s150x150/13257122_184560098607111_1063784280_a.jpg,,,,,,,,,,,,
DAL,M,495000,731500,Carlos Gruezo,32,carlos.gruezo,Carlos Gruezo,https://scontent-lga3-1.cdninstagram.com/vp/c175b65a2ab2fa7796c03e1ad2273fe3/5B79F25A/t51.2885-19/s150x150/11373864_402379609957437_1660868210_a.jpg,false,false,2159099780,Carlos Gruezo
Carlos Gruezo,32,,,Carlos Gruezo,,https://scontent-lga3-1.cdninstagram.com/vp/c175b65a2ab2fa7796c03e1ad2273fe3/5B79F25A/t51.2885-19/s150x150/11373864_402379609957437_1660868210_a.jpg,,,,,,,,,,,,
ATL,M,675000,725000,Carlos Carmona,10262,ccarmona19,Carlos Carmona,https://scontent-lga3-1.cdninstagram.com/vp/a8f5c7052f730f4e6f6f18ac2066dce7/5B9B3E45/t51.2885-19/s150x150/14717628_492240067643222_5845439353005801472_a.jpg,true,false,1690989378,Carlos Carmona
Carlos Carmona,10262,,,Carlos Carmona,,https://scontent-lga3-1.cdninstagram.com/vp/a8f5c7052f730f4e6f6f18ac2066dce7/5B9B3E45/t51.2885-19/s150x150/14717628_492240067643222_5845439353005801472_a.jpg,,,,,,,,,,,,
LA,M,600000,722500,Jermaine Jones,140823,jermainejunior,Jermaine Junior Jones,https://scontent-lga3-1.cdninstagram.com/vp/27a388044e02eb170f310685f88184bf/5B63286A/t51.2885-19/s150x150/29417179_365692940578319_8992253623249403904_n.jpg,true,false,183757584,Jermaine Jones
